gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgChargesPerMonth,ChargeDiff,ChargeDiffPerc,tenure_group,NumServices,HasInternet,ChurnFlag,gender_Male
Female,0,1,1,65,1,0,DSL,1,1,1,0,0,0,One year,0,Bank transfer (automatic),61.35,3874.1,No,59.60153846153846,-113.65000000000009,-0.029335845744818175,48+,4,1,0,0
Female,0,1,0,62,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Mailed check,113.95,6891.4,No,111.1516129032258,-173.5000000000009,-0.02517630670110586,48+,8,1,0,0
Female,0,1,0,55,1,1,DSL,1,1,1,1,1,1,One year,1,Electronic check,90.15,4916.95,No,89.3990909090909,-41.30000000000018,-0.008399515960097251,48+,8,1,0,0
Female,0,1,0,25,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.1,1373.0,No,54.92,20.5,0.014930808448652586,24-48,3,1,0,0
Male,0,0,0,1,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.7,29.7,Yes,29.7,0.0,0.0,0-12,1,1,1,1
Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),49.8,49.8,No,49.8,0.0,0.0,0-12,2,1,0,1
Female,0,1,0,59,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,101.1,6039.9,Yes,102.37118644067796,75.0,0.012417424129538569,48+,5,1,1,0
Male,1,1,1,64,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.4,1548.65,No,24.19765625,-12.949999999999818,-0.008362121848061097,48+,2,0,0,1
Male,0,1,0,36,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.0,3440.25,No,95.5625,20.25,0.005886200130804447,24-48,4,1,0,1
Female,0,0,0,3,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.65,151.3,Yes,50.43333333333334,-0.6499999999999773,-0.004296100462656822,0-12,2,1,1,0
Male,0,1,0,61,1,1,DSL,1,0,1,0,0,1,Two year,1,Mailed check,69.9,4226.7,No,69.29016393442623,-37.20000000000073,-0.008801192419618315,48+,5,1,0,1
Male,0,0,1,26,0,0,DSL,0,1,0,0,1,0,One year,1,Bank transfer (automatic),39.95,1023.75,No,39.375,-14.950000000000045,-0.014603174603174647,24-48,2,1,0,1
Female,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.4,55.4,Yes,55.4,0.0,0.0,0-12,2,1,1,0
Female,1,1,0,1,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.6,90.6,Yes,90.6,0.0,0.0,0-12,4,1,1,0
Male,0,1,1,68,1,0,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),103.25,7074.4,No,104.03529411764706,53.399999999999636,0.007548343322401849,48+,6,1,0,1
Male,1,1,0,2,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,86.85,156.35,Yes,78.175,-17.349999999999994,-0.11096897985289411,0-12,3,1,1,1
Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),94.25,6849.75,No,95.13541666666667,63.75,0.009306909011277785,48+,6,1,0,0
Female,0,1,0,71,0,0,DSL,0,0,1,1,0,1,Two year,1,Electronic check,47.05,3263.6,No,45.96619718309859,-76.94999999999982,-0.02357825713935526,48+,3,1,0,0
Male,0,0,0,57,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.55,1252.85,No,21.979824561403507,81.49999999999977,0.06505168216466439,48+,1,0,0,1
Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.65,67.55,No,16.8875,-11.049999999999997,-0.16358253145817908,0-12,1,0,0,1
Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.2,70.2,No,70.2,0.0,0.0,0-12,1,1,0,0
Male,0,1,1,72,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),81.0,5750.0,No,79.86111111111111,-82.0,-0.014260869565217391,48+,7,1,0,1
Male,0,1,1,21,1,1,DSL,1,0,0,0,1,1,One year,1,Bank transfer (automatic),75.9,1549.75,No,73.79761904761905,-44.15000000000009,-0.028488465881593865,12-24,5,1,0,1
Female,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.7,1810.55,No,25.500704225352113,56.84999999999991,0.03139929855568745,48+,2,0,0,0
Female,1,1,0,29,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),99.05,2952.85,Yes,101.82241379310345,80.40000000000009,0.02722793233655624,24-48,5,1,1,0
Female,1,0,0,69,1,1,Fiber optic,1,0,1,1,1,1,Two year,0,Credit card (automatic),110.25,7467.55,No,108.22536231884058,-139.69999999999982,-0.01870760825170234,48+,7,1,0,0
Female,0,1,0,64,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.0,5484.4,No,85.69375,44.399999999999636,0.008095689592298089,48+,7,1,0,0
Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.75,294.9,No,18.43125,-21.100000000000023,-0.07154967785690072,12-24,1,0,0,1
Female,0,0,0,4,1,1,No,0,0,0,0,0,0,One year,0,Electronic check,23.9,97.5,No,24.375,1.9000000000000057,0.019487179487179547,0-12,2,0,0,0
Female,0,0,0,52,1,1,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),111.25,5916.45,Yes,113.77788461538461,131.44999999999982,0.02221771501491601,48+,7,1,1,0
Male,0,0,0,2,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,55.1,113.35,Yes,56.675,3.1499999999999915,0.027790030877812014,0-12,3,1,1,1
Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,19.95,No,19.95,0.0,0.0,0-12,1,0,0,1
Male,0,0,0,18,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.15,476.8,No,26.48888888888889,24.100000000000023,0.05054530201342287,12-24,0,1,0,1
Female,0,0,0,2,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,54.15,101.65,No,50.825,-6.6499999999999915,-0.06542056074766346,0-12,3,1,0,0
Female,0,1,0,19,1,0,DSL,0,1,0,0,0,1,Month-to-month,1,Mailed check,59.8,1130.85,No,59.518421052631574,-5.350000000000136,-0.004730954591678947,12-24,3,1,0,0
Female,0,0,0,40,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),83.85,3532.25,No,88.30625,178.25,0.050463585533300305,24-48,3,1,0,0
Female,1,1,1,66,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,104.9,6891.45,No,104.41590909090908,-31.950000000000728,-0.0046361796138694655,48+,6,1,0,0
Male,0,0,0,21,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,75.3,1570.7,No,74.79523809523809,-10.599999999999909,-0.006748583434137588,12-24,2,1,0,1
Male,0,0,0,8,1,0,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,66.65,520.95,No,65.11875,-12.25,-0.023514732699875227,0-12,4,1,0,1
Female,0,1,1,72,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),109.5,7854.9,No,109.09583333333333,-29.100000000000364,-0.0037046938853455,48+,7,1,0,0
Female,0,0,0,48,1,1,DSL,0,1,1,1,1,0,One year,1,Bank transfer (automatic),73.85,3581.4,No,74.6125,36.600000000000364,0.010219467247445234,24-48,6,1,0,0
Male,0,0,0,69,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.3,1447.9,No,20.984057971014494,116.20000000000005,0.08025416119897785,48+,1,0,0,1
Male,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,118.2,8547.15,No,118.71041666666666,36.75,0.004299678840315193,48+,8,1,0,1
Female,0,0,0,14,1,0,DSL,0,1,0,0,0,0,One year,0,Credit card (automatic),51.45,727.85,No,51.989285714285714,7.5499999999999545,0.010373016418217976,12-24,2,1,0,0
Male,0,0,0,6,1,0,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,59.45,357.6,No,59.6,0.8999999999999773,0.002516778523489869,0-12,3,1,0,1
Female,0,1,1,8,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.5,159.35,No,19.91875,3.3499999999999943,0.021022905553812327,0-12,1,0,0,0
Female,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.55,280.85,No,16.52058823529412,-51.5,-0.18337190671176784,12-24,1,0,0,0
Male,0,0,0,65,1,1,Fiber optic,1,0,0,1,0,1,One year,0,Electronic check,93.55,6069.25,No,93.37307692307692,-11.5,-0.0018947975450014417,48+,5,1,0,1
Female,0,1,1,57,1,0,DSL,1,0,1,1,0,0,One year,1,Mailed check,59.3,3274.35,No,57.444736842105264,-105.75,-0.03229648632553026,48+,4,1,0,0
Male,0,1,0,13,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),102.25,1359.0,Yes,104.53846153846153,29.75,0.02189109639440765,12-24,5,1,1,1
Male,1,0,0,19,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),95.9,1777.9,Yes,93.57368421052632,-44.200000000000045,-0.024860790820631105,12-24,4,1,1,1
Female,0,1,0,56,1,1,Fiber optic,1,1,1,0,1,1,One year,0,Bank transfer (automatic),109.8,6109.65,No,109.10089285714285,-39.150000000000546,-0.006407895705973427,48+,7,1,0,0
Female,0,1,0,14,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.1,1122.4,No,80.17142857142858,29.000000000000227,0.025837491090520515,12-24,2,1,0,0
Male,0,1,0,52,0,0,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,39.9,2020.9,No,38.86346153846154,-53.899999999999636,-0.026671285071007786,48+,2,1,0,1
Female,0,0,0,58,1,0,DSL,1,1,1,1,0,0,Two year,1,Credit card (automatic),64.9,3795.45,No,65.43879310344828,31.249999999999545,0.008233542794661911,48+,5,1,0,0
Female,1,0,0,47,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Electronic check,95.05,4504.55,Yes,95.84148936170213,37.20000000000073,0.008258316591002592,24-48,5,1,1,0
Female,0,0,0,67,0,0,DSL,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),53.4,3579.15,No,53.420149253731346,1.3500000000003638,0.0003771845270526141,48+,4,1,0,0
Male,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),24.9,49.7,No,24.85,-0.09999999999999432,-0.0020120724346075316,0-12,0,1,0,1
Male,1,0,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),44.7,276.5,No,46.083333333333336,8.299999999999955,0.03001808318263998,0-12,1,1,0,1
Male,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.0,8175.9,No,115.15352112676055,81.89999999999964,0.010017245807800931,48+,8,1,0,1
Female,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.25,890.35,No,19.355434782608697,-41.14999999999998,-0.04621777952490591,24-48,1,0,0,0
Female,0,0,0,5,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Credit card (automatic),53.85,259.8,Yes,51.96,-9.449999999999989,-0.03637413394919164,0-12,3,1,1,0
Male,1,1,0,67,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),83.85,5588.8,No,83.41492537313434,-29.149999999999636,-0.005215788720297673,48+,4,1,0,1
Male,0,0,1,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.2,50.6,No,16.866666666666667,-9.999999999999993,-0.19762845849802357,0-12,1,0,0,1
Female,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,58.0,No,19.333333333333332,-1.8499999999999943,-0.031896551724137835,0-12,1,0,0,0
Male,1,1,0,52,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,104.2,5568.35,Yes,107.08365384615385,149.94999999999982,0.026928982553179992,48+,6,1,1,1
Female,0,1,0,42,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.25,2203.65,Yes,52.46785714285714,93.15000000000009,0.04227077802736373,24-48,2,1,1,0
Male,0,1,1,50,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.35,938.95,No,18.779,-78.55000000000007,-0.08365727674530067,48+,1,0,0,1
Male,1,1,0,23,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,90.0,2024.1,No,88.00434782608696,-45.90000000000009,-0.02267674522009787,12-24,4,1,0,1
Female,0,1,1,67,0,0,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),54.2,3623.95,No,54.08880597014925,-7.450000000000273,-0.0020557678775922055,48+,5,1,0,0
Female,0,0,0,25,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,99.5,2369.05,Yes,94.762,-118.44999999999982,-0.04999894472467859,24-48,5,1,1,0
Female,1,1,0,39,1,0,Fiber optic,1,1,0,0,1,1,One year,0,Mailed check,99.1,3877.95,No,99.43461538461538,13.050000000000182,0.0033651800564731835,24-48,5,1,0,0
Female,0,0,0,69,1,1,DSL,1,1,0,1,0,0,Two year,1,Mailed check,66.9,4577.9,No,66.3463768115942,-38.20000000000073,-0.008344437405797578,48+,5,1,0,0
Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,One year,0,Mailed check,25.85,25.85,No,25.85,0.0,0.0,0-12,0,1,0,0
Male,0,0,0,32,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,91.05,2871.5,No,89.734375,-42.09999999999991,-0.014661326832665822,24-48,3,1,0,1
Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,71.0,672.55,Yes,74.72777777777777,33.549999999999955,0.049884766931826564,0-12,1,1,1,0
Female,0,0,0,16,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),93.2,1573.7,Yes,98.35625,82.5,0.05242422316832941,12-24,4,1,1,0
Male,0,1,1,60,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.95,1270.55,No,21.175833333333333,13.549999999999955,0.010664672779504903,48+,1,0,0,1
Female,0,1,1,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.2,7711.45,No,107.10347222222222,-150.95000000000073,-0.019574788139714416,48+,7,1,0,0
Male,0,1,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.35,126.05,Yes,25.21,29.299999999999997,0.23244744149147162,0-12,1,0,1,1
Female,1,0,0,26,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Credit card (automatic),85.8,2193.65,No,84.37115384615385,-37.149999999999636,-0.01693524491144879,24-48,3,1,0,0
Male,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,64.55,Yes,21.516666666666666,4.999999999999993,0.07745933384972879,0-12,1,0,1,1
Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.65,31.2,No,15.6,-8.099999999999998,-0.2596153846153845,0-12,1,0,0,1
Female,0,0,1,2,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.5,38.25,No,19.125,-2.75,-0.0718954248366013,0-12,1,0,0,0
Female,0,0,0,36,1,1,DSL,1,0,1,1,1,1,One year,1,Credit card (automatic),89.65,3348.1,No,93.00277777777778,120.69999999999982,0.036050297183477145,24-48,7,1,0,0
Male,0,0,0,7,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Mailed check,74.35,533.6,No,76.22857142857143,13.150000000000091,0.024643928035982178,0-12,2,1,0,1
Female,1,1,0,60,0,0,DSL,0,1,0,0,1,1,Two year,1,Credit card (automatic),49.45,2907.55,No,48.45916666666667,-59.44999999999982,-0.020446767897370575,48+,3,1,0,0
Female,0,1,0,19,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.1,1620.8,No,85.30526315789473,-72.09999999999991,-0.044484205330700834,12-24,4,1,0,0
Male,1,1,0,45,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),75.15,3480.35,No,77.3411111111111,98.59999999999945,0.028330484003045515,24-48,6,1,0,1
Male,1,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.65,293.85,No,73.4625,11.25,0.03828483920367534,0-12,1,1,0,1
Female,0,1,1,31,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.2,3243.45,Yes,104.62741935483871,13.249999999999545,0.004085156237956357,24-48,6,1,1,0
Male,0,1,1,47,1,0,Fiber optic,1,0,1,0,0,1,Month-to-month,0,Electronic check,90.05,4137.2,No,88.02553191489362,-95.14999999999964,-0.022998646427535446,24-48,4,1,0,1
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.25,79.25,Yes,79.25,0.0,0.0,0-12,2,1,1,1
Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.9,44.9,Yes,44.9,0.0,0.0,0-12,1,1,1,0
Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.4,19.4,No,19.4,0.0,0.0,0-12,1,0,0,0
Female,1,1,1,59,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),88.75,5348.65,No,90.65508474576271,112.39999999999964,0.02101464855617766,48+,4,1,0,0
Male,0,1,0,10,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,659.65,Yes,65.965,-41.35000000000002,-0.06268475706814224,0-12,1,1,1,1
Male,1,0,0,35,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,0,Credit card (automatic),91.0,3180.5,No,90.87142857142857,-4.5,-0.001414871875491275,24-48,4,1,0,1
Male,0,0,0,4,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,29.65,118.5,Yes,29.625,-0.09999999999999432,-0.0008438818565400364,0-12,1,1,1,1
Male,0,1,1,32,1,0,Fiber optic,1,1,0,0,0,1,One year,1,Electronic check,90.8,3023.85,No,94.4953125,118.25,0.03910577574945847,24-48,4,1,0,1
Male,0,0,0,43,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,77.85,3365.85,Yes,78.27558139534884,18.300000000000182,0.005436962431480958,24-48,3,1,1,1
Male,0,0,0,4,1,0,DSL,0,0,0,0,0,1,Month-to-month,0,Electronic check,54.3,195.3,Yes,48.825,-21.899999999999977,-0.11213517665130555,0-12,2,1,1,1
Female,1,1,0,54,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,18.95,1031.1,No,19.09444444444444,7.7999999999999545,0.007564736688972898,48+,1,0,0,0
Female,1,0,0,11,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.15,997.65,Yes,90.69545454545454,-49.000000000000114,-0.049115421239913915,0-12,4,1,1,0
Female,1,0,0,66,1,1,Fiber optic,1,0,0,0,1,1,Two year,1,Bank transfer (automatic),102.4,6471.85,No,98.05833333333334,-286.5500000000002,-0.04427636610860885,48+,5,1,0,0
Male,0,1,1,61,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,99.9,6241.35,No,102.31721311475411,147.44999999999982,0.023624696580066783,48+,5,1,0,1
Male,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),88.7,6501.35,No,90.29652777777778,114.94999999999982,0.017680943188722313,48+,8,1,0,1
Male,0,1,1,44,0,0,DSL,0,0,1,1,1,1,One year,1,Electronic check,54.3,2317.1,No,52.66136363636363,-72.09999999999991,-0.03111648180915796,24-48,4,1,0,1
Male,0,0,0,41,1,1,DSL,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),55.7,2237.55,No,54.57439024390244,-46.15000000000009,-0.020625237424862053,24-48,3,1,0,1
Male,0,1,0,50,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Electronic check,103.95,5231.3,No,104.626,33.80000000000018,0.006461109093342033,48+,6,1,0,1
Male,0,1,0,47,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),110.85,5275.8,Yes,112.25106382978724,65.85000000000036,0.01248151939042427,24-48,7,1,1,1
Male,0,1,1,8,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,165.5,No,20.6875,4.300000000000011,0.025981873111782548,0-12,1,0,0,1
Male,0,0,0,18,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,358.5,No,19.916666666666668,-2.400000000000034,-0.006694560669456162,12-24,1,0,0,1
Male,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),91.95,6614.9,No,91.8736111111111,-5.5000000000009095,-0.0008314562578422818,48+,8,1,0,1
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.5,80.5,Yes,80.5,0.0,0.0,0-12,2,1,1,1
Female,1,0,0,42,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,55.65,2421.75,No,57.660714285714285,84.45000000000027,0.034871477237534955,24-48,3,1,0,0
Female,1,0,0,18,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,1294.6,No,71.92222222222222,-50.00000000000023,-0.0386219681754984,12-24,2,1,0,0
Female,0,0,1,13,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),104.15,1299.1,No,99.93076923076923,-54.850000000000136,-0.04222153798783784,12-24,6,1,0,0
Female,0,1,1,68,1,1,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),83.65,5733.4,No,84.31470588235294,45.19999999999891,0.007883629260124692,48+,4,1,0,0
Male,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.2,305.55,Yes,76.3875,16.75,0.054819178530518736,0-12,2,1,1,1
Male,0,0,0,69,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),110.05,7430.75,No,107.69202898550725,-162.69999999999982,-0.021895501799952873,48+,7,1,0,1
Male,0,0,0,17,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,51.5,900.5,Yes,52.970588235294116,25.0,0.0277623542476402,12-24,2,1,1,1
Male,0,1,1,25,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.5,630.6,No,25.224,-6.899999999999977,-0.010941960038058954,24-48,2,0,0,1
Male,1,0,0,43,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,89.55,3856.75,Yes,89.69186046511628,6.099999999999909,0.0015816425747066595,24-48,3,1,1,1
Female,0,1,1,59,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.5,1222.65,No,20.722881355932206,72.15000000000009,0.059011164274322236,48+,1,0,0,0
Female,1,0,0,5,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,80.7,374.8,No,74.96000000000001,-28.69999999999999,-0.07657417289220915,0-12,3,1,0,0
Male,0,1,1,21,1,1,DSL,1,1,0,1,1,0,One year,0,Mailed check,77.5,1625.0,Yes,77.38095238095238,-2.5,-0.0015384615384615385,12-24,6,1,1,1
Female,0,1,1,69,1,1,Fiber optic,1,1,1,1,1,0,One year,1,Credit card (automatic),105.1,7234.8,No,104.85217391304349,-17.099999999999454,-0.0023635760490959604,48+,7,1,0,0
Male,0,0,0,13,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.15,331.85,No,25.52692307692308,4.900000000000034,0.014765707397920848,12-24,0,1,0,1
Male,0,1,0,42,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),95.25,3959.35,Yes,94.2702380952381,-41.15000000000009,-0.010393120082841904,24-48,5,1,1,1
Male,0,1,0,52,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Credit card (automatic),95.65,5088.4,No,97.85384615384615,114.59999999999945,0.02252181432277326,48+,5,1,0,1
Male,1,0,0,46,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,0,Electronic check,85.0,3969.4,Yes,86.29130434782608,59.40000000000009,0.014964478258678917,24-48,3,1,1,1
Male,0,1,0,61,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),80.8,4860.85,No,79.68606557377049,-67.94999999999982,-0.013979036588250988,48+,7,1,0,1
Male,0,0,0,29,0,0,DSL,0,0,0,0,0,0,One year,1,Mailed check,24.85,788.05,No,27.17413793103448,67.39999999999986,0.08552756804771254,24-48,0,1,0,1
Female,0,0,1,25,1,0,DSL,0,1,0,1,0,0,One year,1,Credit card (automatic),54.75,1266.35,No,50.653999999999996,-102.40000000000009,-0.08086232084336882,24-48,3,1,0,0
Female,0,1,1,5,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,85.75,470.95,Yes,94.19,42.19999999999999,0.08960611529886398,0-12,3,1,1,0
Male,0,0,0,15,0,0,DSL,0,0,1,0,1,1,One year,0,Electronic check,50.75,688.2,No,45.88,-73.04999999999995,-0.10614646904969478,12-24,3,1,0,1
Female,0,1,1,19,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,387.7,No,20.405263157894737,4.850000000000023,0.012509672427134442,12-24,1,0,0,0
Male,0,0,0,44,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.05,845.25,No,19.210227272727273,-36.950000000000045,-0.04371487725524998,24-48,1,0,0,1
Female,1,0,0,6,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,98.25,560.6,Yes,93.43333333333334,-28.899999999999977,-0.051551908669282866,0-12,5,1,1,0
Male,0,1,1,58,1,1,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),71.6,4230.25,No,72.9353448275862,77.45000000000073,0.018308610602210444,48+,6,1,0,1
Male,0,1,1,62,1,0,Fiber optic,1,1,0,0,0,0,One year,1,Credit card (automatic),81.45,4983.05,No,80.37177419354839,-66.85000000000036,-0.013415478472020221,48+,3,1,0,1
Female,0,1,1,70,0,0,DSL,0,1,1,1,1,1,One year,1,Bank transfer (automatic),58.4,4113.15,No,58.75928571428571,25.149999999999636,0.006114535088678905,48+,5,1,0,0
Female,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.7,25.7,Yes,25.7,0.0,0.0,0-12,0,1,1,0
Male,0,1,1,10,0,0,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),53.7,521.0,No,52.1,-16.0,-0.030710172744721688,0-12,5,1,0,1
Male,0,0,0,26,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.6,471.85,No,18.148076923076925,-37.75,-0.08000423863515947,24-48,1,0,0,1
Male,0,0,0,66,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Credit card (automatic),89.4,5976.9,No,90.5590909090909,76.49999999999909,0.012799277217286402,48+,4,1,0,1
